Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Fingerprint,MW,LogP,TPSA,HBD,HBA,scaffold
p-Chloronitrobenzene,-2.901,1,157.55599999999998,0,1,1,43.14,-2.92,Clc1ccc(cc1)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A480580>,157.55599999999998,2.2482000000000006,43.14,0.0,2.0,c1ccccc1
Methyl propionate,-0.836,1,88.106,0,0,1,26.3,-0.14,CCC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4803C0>,88.106,0.5694,26.3,0.0,2.0,
o-Chloronitrobenzene,-2.775,1,157.55599999999998,0,1,1,43.14,-2.55,Clc1ccccc1N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A480200>,157.55599999999998,2.2481999999999998,43.14,0.0,2.0,c1ccccc1
Neburon,-4.157,1,275.179,1,1,4,32.34,-4.77,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A480040>,275.179,4.257200000000004,32.34,1.0,1.0,c1ccccc1
Buthidazole,-2.398,1,256.331,1,2,1,69.56,-1.877,CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484190>,256.33099999999996,1.0257999999999998,69.56,1.0,5.0,O=C1NCCN1c1nncs1
Nitrobenzene,-2.2880000000000003,1,123.11099999999996,0,1,1,43.14,-1.8,O=N(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484350>,123.11099999999996,1.5948,43.14,0.0,2.0,c1ccccc1
Iodobenzene,-3.8,1,204.01,0,1,0,0.0,-3.01,Ic1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484510>,204.01000000000002,2.2912,0.0,0.0,0.0,c1ccccc1
Metolazone,-3.777,1,365.8420000000001,2,3,2,92.5,-3.78,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4846D0>,365.8420000000001,2.7141199999999994,92.5,2.0,4.0,O=C1c2ccccc2NCN1c1ccccc1
Methocarbamol,-1.4280000000000002,1,241.24299999999997,2,1,6,91.01,-0.985,COc1ccccc1OCC(O)COC(N)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484890>,241.24299999999994,0.5302000000000002,91.00999999999999,2.0,5.0,c1ccccc1
butachlor,-4.347,1,311.85300000000007,0,1,9,29.54,-4.19,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484A50>,311.85300000000007,4.1574000000000035,29.54,0.0,2.0,c1ccccc1
"2,3-Dichlorophenol",-3.144,1,163.003,1,1,0,20.23,-1.3,Oc1cccc(Cl)c1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484C10>,163.003,2.699,20.23,1.0,1.0,c1ccccc1
Propyl butyrate,-1.1909999999999998,1,102.13299999999998,0,0,2,26.3,-1.92,CCCC(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484DD0>,102.13299999999998,0.9595,26.3,0.0,2.0,
Propanil,-3.644,1,218.083,1,1,2,29.1,-3.0,CCC(=O)Nc1ccc(Cl)c(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484F90>,218.08299999999997,3.3419000000000016,29.1,1.0,1.0,c1ccccc1
Triamterene,-3.051,1,253.26900000000003,3,3,1,129.62,-2.404,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485150>,253.26900000000003,0.8334000000000001,129.62,3.0,7.0,c1ccc(-c2cnc3ncncc3n2)cc1
Ethyl hexanoate,-2.254,1,144.21399999999997,0,0,5,26.3,-2.35,CCCCCC(=O)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485310>,144.21399999999997,2.1298000000000004,26.3,0.0,2.0,
chloralose,-1.887,1,309.529,3,2,2,88.38000000000001,-1.84,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4854D0>,309.529,-0.46289999999999937,88.38000000000001,3.0,6.0,C1CC2OCOC2O1
Amitraz,-5.533,1,293.41400000000004,0,2,4,27.96,-5.47,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485690>,293.41400000000004,4.871880000000004,27.96,0.0,2.0,C(=Nc1ccccc1)NC=Nc1ccccc1
Prometon,-3.448,1,225.296,2,1,5,71.96000000000001,-2.478,COc1nc(NC(C)C)nc(NC(C)C)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485850>,225.296,1.5208,71.96000000000001,2.0,6.0,c1ncncn1
1-Octene ,-3.073,1,112.216,0,0,5,0.0,-4.44,CCCCCCC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485A10>,112.216,3.142800000000002,0.0,0.0,0.0,
p-Methylaniline ,-1.954,1,107.156,1,1,0,26.02,-1.21,Cc1ccc(N)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485BD0>,107.156,1.5772199999999998,26.02,1.0,1.0,c1ccccc1
aminothiazole,-1.226,1,100.146,1,1,0,38.91,-0.36,Nc1nccs1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485D90>,100.14599999999999,0.7253000000000001,38.91,1.0,3.0,c1cscn1
Metolcarb,-1.947,1,151.165,1,1,1,38.33,-1.803,c1ccccc1(OC(=O)NC),<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485F50>,151.165,1.4048,38.33,1.0,2.0,c1ccccc1
3-Hexanol,-1.324,1,102.177,1,0,3,20.23,-0.8,CCCC(O)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486110>,102.17699999999999,1.5574,20.23,1.0,1.0,
9-anthrol,-4.148,1,194.233,1,3,0,20.23,-4.73,c3ccc2c(O)c1ccccc1cc2c3 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4862D0>,194.23299999999998,3.6986000000000017,20.23,1.0,1.0,c1ccc2cc3ccccc3cc2c1
2-Methylanthracene,-4.87,1,192.261,0,3,0,0.0,-6.96,Cc1ccc2cc3ccccc3cc2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486490>,192.261,4.301420000000002,0.0,0.0,0.0,c1ccc2cc3ccccc3cc2c1
"1,2,3-Trimethylbenzene ",-3.312,1,120.195,0,1,0,0.0,-3.2,Cc1cccc(C)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486650>,120.195,2.611860000000001,0.0,0.0,0.0,c1ccccc1
Aminocarb,-2.677,1,208.261,1,1,2,41.57,-2.36,CNC(=O)Oc1ccc(N(C)C)c(C)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486810>,208.26099999999997,1.77922,41.57,1.0,3.0,c1ccccc1
2-Nonanol,-2.387,1,144.258,1,0,6,20.23,-2.74,CCCCCCCC(C)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4869D0>,144.258,2.727700000000002,20.23,1.0,1.0,
Methyldymron,-3.863,1,268.36,1,2,3,32.34,-3.35,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486B90>,268.36,3.767700000000003,32.34,1.0,1.0,O=C(NCc1ccccc1)Nc1ccccc1
3-Hexanone,-1.266,1,100.161,0,0,3,17.07,-0.83,CCCC(=O)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486D50>,100.16099999999999,1.7656,17.07,0.0,1.0,
bromoxynil,-3.793,1,276.915,1,1,0,44.02,-3.33,Oc1c(Br)cc(C#N)cc1Br ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486F10>,276.91499999999996,2.78888,44.019999999999996,1.0,2.0,c1ccccc1
"3,4-PCB",-5.223,1,223.102,0,2,1,0.0,-6.39,Clc1ccc(cc1Cl)c2ccccc2 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4870D0>,223.102,4.660400000000002,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
Mefenacet,-4.504,1,298.367,0,3,4,42.43000000000001,-4.873,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487290>,298.367,3.3381000000000016,42.43000000000001,0.0,4.0,O=C(COc1nc2ccccc2s1)Nc1ccccc1
5-hydroxyquinoline,-2.725,1,145.161,1,2,0,33.120000000000005,-2.54,Oc1cccc2ncccc12 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487450>,145.161,1.9404,33.120000000000005,1.0,2.0,c1ccc2ncccc2c1
Carboxin,-2.927,1,235.308,1,2,2,38.33,-3.14,CC1=C(SCCO1)C(=O)Nc2ccccc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487610>,235.30800000000002,2.620000000000001,38.33,1.0,3.0,O=C(Nc1ccccc1)C1=COCCS1
Ethoxyzolamide,-3.085,1,258.324,1,2,3,82.28,-3.81,CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4877D0>,258.324,1.3424,82.28,1.0,5.0,c1ccc2scnc2c1
Pentachlorophenol,-4.835,1,266.338,1,1,0,20.23,-4.28,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487990>,266.33799999999997,4.6592,20.23,1.0,1.0,c1ccccc1
Bromochloromethane,-1.519,1,129.384,0,0,0,0.0,-0.89,ClCBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487B50>,129.384,1.5776,0.0,0.0,0.0,
metharbital,-1.658,1,198.222,1,1,2,66.48,-2.23,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487D10>,198.22199999999998,0.5009999999999999,66.48,1.0,3.0,O=C1CC(=O)NC(=O)N1
deoxycorticosterone acetate,-4.472,1,372.5050000000002,0,4,3,60.440000000000005,-4.63,CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487ED0>,372.5050000000002,4.266700000000004,60.440000000000005,0.0,4.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
benzylurea,-1.509,1,150.18099999999998,2,1,2,55.120000000000005,-0.95,NC(=O)NCc1ccccc1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487DF0>,150.18099999999998,0.8548999999999998,55.120000000000005,2.0,1.0,c1ccccc1
Chlortoluron,-3.048,1,212.68,1,1,1,32.34,-3.483,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487C30>,212.67999999999998,2.7419200000000012,32.34,1.0,1.0,c1ccccc1
Linuron,-3.5810000000000004,1,249.097,1,1,2,41.57,-3.592,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487A70>,249.09699999999998,3.0185000000000013,41.57,1.0,2.0,c1ccccc1
Cycloheptanol,-1.7,1,114.188,1,1,0,20.23,-0.88,OC1CCCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4878B0>,114.188,1.7015,20.23,1.0,1.0,C1CCCCCC1
Thiamphenicol,-1.936,1,356.2270000000001,3,1,6,103.70000000000002,-2.154,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4876F0>,356.2270000000001,0.40430000000000027,103.70000000000002,3.0,5.0,c1ccccc1
thiopental,-2.96,1,242.344,2,1,4,58.2,-3.36,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487530>,242.34400000000002,1.3498999999999999,58.2,2.0,3.0,O=C1CC(=O)NC(=S)N1
acetazolamide,-0.7929999999999999,1,222.251,2,1,2,115.04,-2.36,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A487370>,222.251,-0.8561000000000003,115.03999999999999,2.0,6.0,c1nncs1
p-Nitrophenol,-2.318,1,139.11,1,1,1,63.37,-0.74,Oc1ccc(cc1)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4871B0>,139.10999999999999,1.3003999999999998,63.37,1.0,3.0,c1ccccc1
Aldrin,-5.511,1,364.914,0,4,0,0.0,-6.307,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486FF0>,364.914,5.270200000000002,0.0,0.0,0.0,C1=CC2CC1C1C3C=CC(C3)C21
Tetrahydrofurane ,-0.62,2,72.107,0,1,0,9.23,0.49,C1CCOC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486E30>,72.107,0.7968,9.23,0.0,1.0,C1CCOC1
o-Nitroaniline,-2.277,1,138.126,1,1,1,69.16,-1.96,Nc1ccccc1N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486C70>,138.126,1.177,69.16,1.0,3.0,c1ccccc1
"2,2',3,3'-PCB",-6.079,1,291.992,0,2,1,0.0,-7.28,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486AB0>,291.99199999999996,5.967200000000002,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
phenylbutazone,-4.0760000000000005,1,308.38100000000003,0,3,5,40.620000000000005,-3.81,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4868F0>,308.38100000000003,3.7878000000000025,40.620000000000005,0.0,2.0,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1
"2,6-Dinitrotoluene",-2.553,1,182.135,0,1,2,86.28,-3.0,Cc1c(cccc1N(=O)=O)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486730>,182.135,1.8114200000000005,86.28,0.0,4.0,c1ccccc1
Progesterone,-4.17,1,314.46900000000005,0,4,1,34.14,-4.42,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486570>,314.46900000000005,4.723500000000005,34.14,0.0,2.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
Chlorazine,-3.663,1,257.76899999999995,0,1,6,45.150000000000006,-4.4110000000000005,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4863B0>,257.76899999999995,2.2173999999999996,45.150000000000006,0.0,5.0,c1ncncn1
captafol,-4.365,1,349.06600000000014,0,2,3,37.38,-5.4,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4861F0>,349.06600000000014,3.520900000000001,37.38,0.0,3.0,O=C1NC(=O)C2CC=CCC12
"1,2,4-tribromobenzene",-5.144,1,314.802,0,1,0,0.0,-4.5,c1(Br)c(Br)cc(Br)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A486030>,314.802,3.974100000000001,0.0,0.0,0.0,c1ccccc1
Oxazepam,-3.517,1,286.718,2,3,1,61.690000000000005,-3.952,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485E70>,286.718,2.4478999999999997,61.690000000000005,2.0,3.0,O=C1CN=C(c2ccccc2)c2ccccc2N1
Secobarbital,-2.415,1,238.28699999999995,2,1,5,75.27000000000001,-2.356,O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485CB0>,238.28699999999995,1.3510999999999993,75.27000000000001,2.0,3.0,O=C1CC(=O)NC(=O)N1
Carvacrol,-3.224,1,150.22099999999998,1,1,1,20.23,-2.08,c1(O)c(C)ccc(C(C)C)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485AF0>,150.22099999999998,2.824020000000001,20.23,1.0,1.0,c1ccccc1
rhodanine,-0.396,1,133.197,1,1,0,29.1,-1.77,C1SC(=S)NC1(=O),<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485930>,133.197,0.13429999999999997,29.1,1.0,3.0,O=C1CSC(=S)N1
Morin,-2.7310000000000003,1,302.23800000000006,5,3,1,131.36,-3.083,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485770>,302.23800000000006,1.9879999999999995,131.35999999999999,5.0,7.0,O=c1cc(-c2ccccc2)oc2ccccc12
Kepone,-5.112,1,490.6390000000001,0,6,0,17.07,-5.259,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4855B0>,490.6390000000001,4.6182,17.07,0.0,1.0,O=C1C2C3C4CC5C3C1C5C42
Disulfiram,-3.862,1,296.5520000000001,0,0,4,6.48,-4.86,CCN(CC)C(=S)SSC(=S)N(CC)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4853F0>,296.5520000000001,3.6212000000000026,6.48,0.0,4.0,
Cyclohexane,-2.477,2,84.162,0,1,0,0.0,-3.1,C1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485230>,84.162,2.3406000000000002,0.0,0.0,0.0,C1CCCCC1
Dienochlor,-7.848,1,474.64,0,2,1,0.0,-7.278,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A485070>,474.64,7.725599999999999,0.0,0.0,0.0,C1=CC(C2C=CC=C2)C=C1
chlordimeform,-3.164,1,196.681,0,1,2,15.6,-2.86,CN(C)C=Nc1ccc(Cl)cc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484EB0>,196.68099999999998,2.8698200000000007,15.6,0.0,1.0,c1ccccc1
Equilenin,-3.927,1,266.34,1,4,0,37.3,-5.24,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484CF0>,266.34,3.9444000000000026,37.3,1.0,2.0,O=C1CCC2c3ccc4ccccc4c3CCC12
1-Octanol,-2.105,1,130.23100000000002,1,0,6,20.23,-2.39,CCCCCCCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484B30>,130.23100000000002,2.3392000000000013,20.23,1.0,1.0,
Diethyl sulfide,-1.598,1,90.191,0,0,2,0.0,-1.34,CCSCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484970>,90.191,1.7593999999999999,0.0,0.0,1.0,
"1,2-Dichloroethane",-1.374,1,98.96,0,0,1,0.0,-1.06,ClCCCl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4847B0>,98.96000000000001,1.464,0.0,0.0,0.0,
2-Chloro-2-methylbutane,-2.278,1,106.596,0,0,1,0.0,-2.51,CCC(C)(C)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4845F0>,106.59599999999999,2.4138,0.0,0.0,0.0,
1-Chloro-2-bromoethane,-1.7380000000000002,1,143.411,0,0,1,0.0,-1.32,ClCCBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484430>,143.411,1.6200999999999999,0.0,0.0,0.0,
p-Nitroaniline,-1.936,1,138.126,1,1,1,69.16,-2.37,Nc1ccc(cc1)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A484270>,138.126,1.177,69.16,1.0,3.0,c1ccccc1
Lactose,1.071,1,342.297,8,2,4,189.53,-0.244,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4840B0>,342.297,-5.397199999999993,189.52999999999997,8.0,11.0,C1CCC(OC2CCCOC2)OC1
RTI 2,-3.125,1,268.32,0,3,2,49.330000000000005,-2.86,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A488120>,268.32,2.614700000000001,49.330000000000005,0.0,4.0,O=C1Nc2cccnc2Nc2ncccc21
Chlorobenzene,-2.975,1,112.55899999999995,0,1,0,0.0,-2.38,Clc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4882E0>,112.55899999999997,2.34,0.0,0.0,0.0,c1ccccc1
1-Nonene ,-3.427,1,126.243,0,0,6,0.0,-5.05,CCCCCCCC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4884A0>,126.243,3.5329000000000024,0.0,0.0,0.0,
p-Bromoiodobenzene,-4.754,1,282.90599999999995,0,1,0,0.0,-4.56,Brc1ccc(I)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A488660>,282.90599999999995,3.053700000000001,0.0,0.0,0.0,c1ccccc1
3-Methyl-3-pentanol,-1.308,1,102.17699999999998,1,0,2,20.23,-0.36,CCC(C)(O)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A488820>,102.17699999999998,1.5574,20.23,1.0,1.0,
Pentylbenzene,-3.899,1,148.249,0,1,4,0.0,-4.64,CCCCCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4889E0>,148.249,3.4193000000000024,0.0,0.0,0.0,c1ccccc1
allantoin,0.652,1,158.117,4,1,1,113.32,-1.6,NC(=O)NC1NC(=O)NC1=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A488BA0>,158.117,-2.1798,113.32,4.0,3.0,O=C1CNC(=O)N1
Glafenine,-5.052,1,372.80800000000016,3,3,6,91.68,-4.571000000000001,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A488D60>,372.80800000000016,3.141800000000001,91.67999999999999,3.0,6.0,c1ccc(Nc2ccnc3ccccc23)cc1
DDD,-6.007999999999999,1,320.04600000000005,0,2,3,0.0,-7.2,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A488F20>,320.04600000000005,5.929000000000003,0.0,0.0,0.0,c1ccc(Cc2ccccc2)cc1
testosterone acetate,-4.449,1,330.4680000000001,0,4,1,43.370000000000005,-5.184,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4890E0>,330.4680000000001,4.450000000000004,43.370000000000005,0.0,3.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
1-Chloronapthalene,-4.063,1,162.61899999999997,0,2,0,0.0,-3.93,Clc1cccc2ccccc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4892A0>,162.61899999999997,3.4932000000000016,0.0,0.0,0.0,c1ccc2ccccc2c1
RTI 19,-4.007,1,252.31699999999995,0,3,1,23.55,-4.749,CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A489460>,252.31699999999995,3.4346000000000023,23.55,0.0,2.0,O=C1Nc2ccccc2Nc2ccccc21
2-Hexanol,-1.324,1,102.17699999999998,1,0,3,20.23,-0.89,CCCCC(C)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A489620>,102.17699999999998,1.5574,20.23,1.0,1.0,
Propylcyclopentane,-3.16,1,112.216,0,1,2,0.0,-4.74,CCCC1CCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4897E0>,112.21600000000001,2.976700000000002,0.0,0.0,0.0,C1CCCC1
Etomidate,-3.359,1,244.294,0,2,4,44.12,-4.735,CCOC(=O)c1cncn1C(C)c2ccccc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4899A0>,244.294,2.669100000000001,44.12,0.0,3.0,c1ccc(Cn2ccnc2)cc1
"3,4-Dichlorophenol",-3.352,1,163.003,1,1,0,20.23,-1.25,Oc1ccc(Cl)c(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A489B60>,163.00300000000001,2.6990000000000007,20.23,1.0,1.0,c1ccccc1
Cypermethrin,-6.775,1,416.30400000000014,0,3,6,59.32000000000001,-8.017000000000001,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A489D20>,416.30400000000014,6.177980000000004,59.32000000000001,0.0,4.0,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1
Benzoxazole,-2.214,2,119.12299999999998,0,2,0,26.03,-1.16,c2ccc1ocnc1c2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A489EE0>,119.12299999999998,1.8277999999999999,26.03,0.0,2.0,c1ccc2ocnc2c1
1-Pentanol,-1.042,1,88.14999999999999,1,0,3,20.23,-0.6,CCCCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A48A0A0>,88.14999999999999,1.1689,20.23,1.0,1.0,
"N,N-Diethylaniline",-3.16,1,149.237,0,1,3,3.24,-3.03,CCN(CC)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A48A260>,149.237,2.532800000000001,3.24,0.0,1.0,c1ccccc1
